time_bucket,time,sys_iat\CCP:1,knck_ron_fac\CCP:1,hw_bat_vlt\CCP:1,sys_ect\CCP:1,sys_trip_fc\CCP:1,afm_stk_flw\CCP:1,fmsp_af_sp\CCP:1,sys_eng_spd\CCP:1,tq_imep_ref\CCP:1,tq_clch_torq\CCP:1,sys_pps_pct\CCP:1,sys_tps_pct\CCP:1,sys_veh_spd\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_fc_avg_rate\CCP:1,trs_mt_gr_st\CCP:1
84.5,84.5123658,27.2578125,1,14.10742188,36.28125,55345.39063,0.119476318,14.01123047,1503.875,356.0,14.875,7.791137695,7.861328125,32.75,38.8046875,25.42724609,0.580078125,3
85.15,85.1527118,27.2578125,1,14.10742188,36.28125,55345.39063,0.120178223,14.01123047,1501.0,358.8125,15.25,7.791137695,7.849121094,32.75,38.80078125,25.62255859,0.576171875,3
85.8,85.8137988,27.296875,1,14.11523438,36.6171875,56143.40625,0.121032715,14.02392578,1495.0,360.25,15.5,7.791137695,7.870483398,32.875,38.9453125,25.70800781,0.588867188,3
86.45,86.4541148,27.296875,1,14.11523438,36.6171875,56143.40625,0.121429443,14.02392578,1498.75,362.3125,15.5625,7.791137695,7.968139648,33.0,39.078125,25.84228516,0.60546875,3
87.10000000000001,87.1146498,27.328125,1,14.12158203,36.921875,56893.46875,0.121734619,14.03710938,1505.75,361.0625,15.625,7.791137695,7.98034668,33.0,39.265625,25.87890625,0.584960938,3
87.75,87.7539998,27.328125,1,14.12158203,36.921875,56893.46875,0.121734619,14.05029297,1503.0,363.1875,16.0625,7.791137695,7.946777344,32.75,39.328125,26.00097656,0.615234375,3
88.4,88.4056838,27.3125,1,14.12744141,37.25,57800.51563,0.122253418,14.05029297,1496.875,362.9375,15.875,7.791137695,8.013916016,33.0,39.41796875,25.9765625,0.591796875,3
89.05,89.0519698,27.3125,1,14.12744141,37.25,57800.51563,0.122314453,14.06396484,1501.75,363.8125,16.1875,7.797241211,7.965087891,33.0,39.31640625,26.07421875,0.623046875,3
89.7,89.7086288,27.359375,1,14.11523438,37.5625,58638.96875,0.122833252,14.06396484,1511.0,365.75,16.4375,7.797241211,7.98034668,33.0,39.44921875,26.14746094,0.59765625,3
90.35000000000001,90.3661878,27.359375,1,14.11523438,37.5625,58638.96875,0.122741699,14.06396484,1505.75,365.875,16.4375,7.797241211,8.038330078,33.0,39.5,26.11083984,0.6328125,3
91.0,91.0065308,27.359375,1,14.11523438,37.5625,58638.96875,0.122558594,14.07714844,1503.5,366.375,16.625,7.797241211,8.020019531,33.0,39.42578125,26.15966797,0.595703125,3
91.65,91.6530888,27.359375,1,14.11523438,37.5625,58638.96875,0.122833252,14.07714844,1512.75,366.375,16.6875,7.797241211,8.059692383,33.125,39.59765625,26.13525391,0.639648438,3
92.3,92.3179238,27.359375,1,14.10888672,38.0078125,59858.8125,0.122894287,14.09033203,1517.75,367.3125,16.8125,7.797241211,8.135986328,33.125,39.42578125,26.18408203,0.6015625,3
92.95,92.9521288,27.359375,1,14.10888672,38.0078125,59858.8125,0.122741699,14.09033203,1516.875,366.875,17.0,7.797241211,8.093261719,33.125,39.53125,26.13525391,0.619140625,3
93.60000000000001,93.6047748,27.359375,1,14.10888672,38.359375,60871.92188,0.122650146,14.09033203,1511.125,366.625,16.9375,7.772827148,8.10546875,33.25,39.44921875,26.09863281,0.62890625,3
94.25,94.2586508,27.359375,1,14.10888672,38.359375,60871.92188,0.122772217,14.10351563,1520.5,365.6875,16.8125,7.772827148,8.148193359,33.375,39.546875,26.19628906,0.604492188,3
94.9,94.9101768,27.375,1,14.11962891,38.6328125,61637.84375,0.122375488,14.10351563,1524.375,365.5625,17.0625,7.727050781,8.135986328,33.375,39.34375,26.13525391,0.639648438,3
95.55,95.5503408,27.375,1,14.11962891,38.6328125,61637.84375,0.122802734,14.11669922,1518.25,366.375,16.9375,7.727050781,8.139038086,33.375,39.48046875,26.09863281,0.600585938,3
96.2,96.2017568,27.375,1,14.11962891,38.6328125,61637.84375,0.120422363,14.11669922,1528.0,359.125,16.25,4.22668457,7.675170898,33.5,39.03515625,25.64697266,0.595703125,3
96.85000000000001,96.8512218,27.3671875,1,14.12158203,39.0546875,62795.76563,0.109130859,14.06396484,1523.75,326.625,12.5,4.147338867,7.2265625,33.375,35.9140625,23.26660156,0.545898438,3
97.5,97.5110388,27.3671875,1,14.12158203,39.0546875,62795.76563,0.108123779,14.06396484,1517.125,322.8125,12.125,4.147338867,7.275390625,33.125,35.75,23.01025391,0.52734375,3
98.15,98.1536108,27.328125,1,14.12744141,39.3671875,63619.5,0.108398438,14.07714844,1512.25,322.8125,12.3125,4.147338867,7.287597656,33.2421875,35.6875,23.07128906,0.5546875,3
98.8,98.8008998,27.328125,1,14.12744141,39.3671875,63619.5,0.109161377,14.07714844,1504.75,325.5625,12.625,4.147338867,7.299804688,33.125,35.98046875,23.22998047,0.51953125,3
99.45,99.4522548,27.375,1,14.12158203,39.6171875,64278.4375,0.109954834,14.09033203,1500.25,326.625,12.75,4.147338867,7.354736328,32.75,36.234375,23.41308594,0.541015625,3
