Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,"c_FC_Dil_vec
[liter]",Ac,Acc
50.671875,557741.5156,498638.9,603.36536,533.1718,260.2361751,127588.6507,36.91109304,0.00058531,585.3101919,483056.1422
50.84375,558260.4063,499220.28,581.3706,518.8907,260.2361751,127588.6507,36.91109304,0.000584725,584.7252368,483640.8674
50.90625,559261.8125,499778,557.7252,1001.4062,260.2361751,127588.6507,36.91109304,0.000586243,586.2433175,484227.1107
50.9453125,559720.0469,500296.75,518.73846,458.2344,260.2361751,127588.6507,36.91109304,0.000590495,590.4948188,484817.6055
50.8046875,560555.3125,500814.2,517.42706,835.2656,260.2361751,127588.6507,36.91109304,0.000585013,585.0125705,485402.6181
50.75,560951.5469,501312.3,498.13922,396.2344,260.2361751,127588.6507,36.91109304,0.000585605,585.6049872,485988.2231
50.546875,561755.3281,501824.4,512.0859,803.7812,260.2361751,127588.6507,36.91109304,0.000589712,589.7124455,486577.9356
50.4453125,562173.7656,502354.94,530.52155,418.4375,260.2361751,127588.6507,36.91109304,0.000585377,585.3768677,487163.3124
50.375,562992.8906,502901.34,546.4128,819.125,260.2361751,127588.6507,36.91109304,0.000576378,576.3783349,487739.6908
50.375,563403.7969,503443.62,542.2718,410.9063,260.2361751,127588.6507,36.91109304,0.000581104,581.1036823,488320.7944
50.375,564230.125,503959.66,516.04407,826.3281,260.2361751,127588.6507,36.91109304,0.00057913,579.1302324,488899.9247
50.25,564636.5938,504481.62,521.98236,406.4688,260.2361751,127588.6507,36.91109304,0.000578647,578.6472458,489478.5719
50.1640625,565458.875,505035.03,553.4058,822.2812,260.2361751,127588.6507,36.91109304,0.000574283,574.283283,490052.8552
50.2109375,565892.6875,505591.47,556.4464,433.8125,260.2361751,127588.6507,36.91109304,0.000569343,569.342532,490622.1977
50.1875,566781.625,506177.16,585.682,888.9375,260.2361751,127588.6507,36.91109304,0.000575911,575.911072,491198.1088
50.34375,567237.625,506744.5,567.33026,456,260.2361751,127588.6507,36.91109304,0.000576508,576.507837,491774.6166
50.375,568145.5156,507299.72,555.2176,907.8906,260.2361751,127588.6507,36.91109304,0.000572304,572.3042205,492346.9209
50.375,568576.8438,507872.28,572.5699,431.3282,260.2361751,127588.6507,36.91109304,0.000580177,580.176991,492927.0978
50.4609375,569022.0938,508444.47,572.1778,445.25,260.2361751,127588.6507,36.91109304,0.000597093,597.0930339,493524.1909
50.5078125,569877.5469,509017.7,573.2224,855.4531,260.2361751,127588.6507,36.91109304,0.000623826,623.8261986,494148.0171
50.5859375,570308.375,509578.7,560.9895,430.8281,260.2361751,127588.6507,36.91109304,0.00062968,629.6799818,494777.6971
50.6015625,571177.3281,510136.5,557.81396,868.9531,260.2361751,127588.6507,36.91109304,0.000632758,632.757531,495410.4546
50.625,571605.25,510693.47,556.97906,427.9219,260.2361751,127588.6507,36.91109304,0.000643081,643.0809461,496053.5355
50.625,572464.6719,511262.44,568.9689,859.4219,260.2361751,127588.6507,36.91109304,0.000645195,645.1951748,496698.7307
50.6953125,572917.2188,511824.28,561.85693,452.5469,260.2361751,127588.6507,36.91109304,0.000647023,647.0234503,497345.7542
50.6953125,573766.1563,512395.78,571.5067,848.9375,260.2361751,127588.6507,36.91109304,0.000654495,654.4946836,498000.2488
50.75,574181.9375,512975.2,579.41547,415.7812,260.2361751,127588.6507,36.91109304,0.000651943,651.9430269,498652.1919
50.828125,575044.2344,513544.38,569.18176,862.2969,260.2361751,127588.6507,36.91109304,0.000644761,644.7613458,499296.9532
50.875,575456.3906,514094.4,550.0296,412.1562,260.2361751,127588.6507,36.91109304,0.000648539,648.5385355,499945.4918
50.84375,576284.2188,514644.7,550.29425,827.8282,260.2361751,127588.6507,36.91109304,0.000647251,647.2513412,500592.7431
50.8359375,576706.8125,515195.47,550.7697,422.5937,260.2361751,127588.6507,36.91109304,0.000632454,632.4543943,501225.1975
50.828125,577135.3125,515737.56,542.09705,428.5,260.2361751,127588.6507,36.91109304,0.000624274,624.2737487,501849.4712
50.8046875,577933.2344,516260.7,523.115,797.9219,260.2361751,127588.6507,36.91109304,0.000620453,620.4532609,502469.9245
50.6875,578341.8281,516790.03,529.34863,408.5937,260.2361751,127588.6507,36.91109304,0.000622735,622.735252,503092.6598
50.625,579132.1875,517326.28,536.25085,790.3594,260.2361751,127588.6507,36.91109304,0.000627606,627.6061174,503720.2659
50.6015625,579546.9219,517845.9,519.63446,414.7344,260.2361751,127588.6507,36.91109304,0.000626517,626.5174948,504346.7834
50.484375,580369.2969,518370.4,524.5019,822.375,260.2361751,127588.6507,36.91109304,0.000630073,630.0729946,504976.8564
50.3984375,580786.3125,518918.8,548.4008,417.0156,260.2361751,127588.6507,36.91109304,0.000627155,627.1549133,505604.0113
50.390625,581601.4219,519486.88,568.07654,815.1094,260.2361751,127588.6507,36.91109304,0.000624668,624.6684238,506228.6797
50.4609375,582009.9531,520042.06,555.19403,408.5312,260.2361751,127588.6507,36.91109304,0.000619472,619.4717761,506848.1515
50.4375,582413.0469,520604.84,562.789,403.0938,260.2361751,127588.6507,36.91109304,0.000619453,619.4525263,507467.604
50.5,583257.6875,521154.94,550.1046,844.6406,260.2361751,127588.6507,36.91109304,0.000617183,617.1834324,508084.7874
50.484375,583687.7344,521698.56,543.6254,430.0469,260.2361751,127588.6507,36.91109304,0.00057904,579.0402191,508663.8277
50.4609375,584547.7813,522247.47,548.90466,860.0469,260.2361751,127588.6507,36.91109304,0.000569816,569.8161053,509233.6438
50.4375,584967.625,522816.34,568.8728,419.8437,260.2361751,127588.6507,36.91109304,0.000561846,561.8461726,509795.4899
50.5,585801.8906,523385.97,569.6286,834.2656,260.2361751,127588.6507,36.91109304,0.000568678,568.6777479,510364.1677
50.5390625,586208.2344,523952.03,566.05115,406.3438,260.2361751,127588.6507,36.91109304,0.000570901,570.900925,510935.0686
50.578125,586627.5469,524513.9,561.8423,419.3125,260.2361751,127588.6507,36.91109304,0.000569815,569.8154404,511504.884
50.5859375,587514.125,525086.06,572.1947,886.5781,260.2361751,127588.6507,36.91109304,0.000570077,570.0765577,512074.9606
50.625,587947.75,525677.5,591.41437,433.625,260.2361751,127588.6507,36.91109304,0.000561155,561.1547337,512636.1153
50.7265625,588832.5469,526272.8,595.2821,884.7969,260.2361751,127588.6507,36.91109304,0.000558423,558.4230127,513194.5383
50.796875,589292.2656,526884.06,611.2722,459.7187,260.2361751,127588.6507,36.91109304,0.000566107,566.107316,513760.6457
50.9296875,589770.1563,527507.75,623.7066,477.8907,260.2361751,127588.6507,36.91109304,0.000563026,563.0258225,514323.6715
51.140625,590637.9375,528109.7,601.92316,867.7812,260.2361751,127588.6507,36.91109304,0.000568412,568.4123781,514892.0839
51.25,591011.9531,528745.5,635.8297,374.0156,260.2361751,127588.6507,36.91109304,0.000584668,584.6676474,515476.7515
51.3359375,592044.5,529615.1,869.6531,1032.5469,260.2361751,127588.6507,36.91109304,0.000660599,660.5992583,516137.3508
51.875,592767.2656,530951.75,1336.6283,722.7656,260.2361751,127588.6507,36.91109304,0.000842147,842.1473055,516979.4981
53.3515625,595024.4688,532546.1,1594.3958,2257.2032,260.2361751,127588.6507,36.91109304,0.001044614,1044.614467,518024.1125
55.328125,595820.9063,533920,1373.8453,796.4375,260.2361751,127588.6507,36.91109304,0.001123207,1123.207202,519147.3197
56.6796875,597492.6406,535186.3,1266.291,1671.7343,260.2361751,127588.6507,36.91109304,0.001462918,1462.917521,520610.2373
57.90625,598291.25,536498.2,1311.8844,798.6094,260.2361751,127588.6507,36.91109304,0.001644722,1644.721808,522254.9591
59.109375,600173.3906,538011.5,1513.2898,1882.1406,260.2361751,127588.6507,36.91109304,0.001677153,1677.153388,523932.1125
60.5,601501.2188,539914.56,1903.0453,1327.8282,260.2361751,127588.6507,36.91109304,0.001703253,1703.252795,525635.3653
62.5625,604274.8125,542013.7,2099.11,2773.5937,260.2361751,127588.6507,36.91109304,0.001760456,1760.455922,527395.8212
64.75,605843.1875,544199.8,2186.0947,1568.375,260.2361751,127588.6507,36.91109304,0.001812279,1812.278638,529208.0998
66.859375,607499.2031,546539.9,2340.0422,1656.0156,260.2361751,127588.6507,36.91109304,0.001696707,1696.707009,530904.8068
69.3671875,610179.3594,548448.94,1909.0865,2680.1563,260.2361751,127588.6507,36.91109304,0.001508784,1508.783545,532413.5904
70.90625,611574.1406,549810.6,1361.7164,1394.7812,260.2361751,127588.6507,36.91109304,0.001437252,1437.252023,533850.8424
72.109375,612261.7031,550311.8,501.15826,687.5625,260.2361751,127588.6507,36.91109304,0.000911691,911.6911971,534762.5336
71.046875,612676.3906,550707.25,395.41238,414.6875,260.2361751,127588.6507,36.91109304,0.000884617,884.6165743,535647.1502
70.53125,613918,551351.9,644.6494,1241.6094,260.2361751,127588.6507,36.91109304,0.000798734,798.7343628,536445.8845
70.5390625,614549.9219,552107.25,755.3823,631.9219,260.2361751,127588.6507,36.91109304,0.00068094,680.9403331,537126.8249
70.5,615817.375,552883.6,776.38684,1267.4531,260.2361751,127588.6507,36.91109304,0.000669199,669.1988075,537796.0237
70.484375,616451.75,553683.8,800.2095,634.375,260.2361751,127588.6507,36.91109304,0.000754166,754.1655925,538550.1893
70.5,617755.1719,554538.1,854.3248,1303.4219,260.2361751,127588.6507,36.91109304,0.000776063,776.0632352,539326.2525
70.5546875,618584.875,555537.56,999.4362,829.7031,260.2361751,127588.6507,36.91109304,0.000787772,787.7718697,540114.0244
70.890625,620199.0625,556635.9,1098.2897,1614.1875,260.2361751,127588.6507,36.91109304,0.000858949,858.9493604,540972.9737
71.3515625,620992.2656,557722.2,1086.3328,793.2031,260.2361751,127588.6507,36.91109304,0.000918102,918.1019147,541891.0756
71.7421875,622552.5625,558777.3,1055.1349,1560.2969,260.2361751,127588.6507,36.91109304,0.000971381,971.380773,542862.4564
72.15625,623283.5625,559706.2,928.9008,731,260.2361751,127588.6507,36.91109304,0.000966014,966.0136041,543828.47
72.265625,624645.2031,560590.6,884.41565,1361.6406,260.2361751,127588.6507,36.91109304,0.000890014,890.0139467,544718.484
72.3984375,625341.7656,561428.9,838.2535,696.5625,260.2361751,127588.6507,36.91109304,0.000867759,867.7590909,545586.2431
72.4375,626664.9219,562206.56,777.67456,1323.1563,260.2361751,127588.6507,36.91109304,0.00086269,862.6902905,546448.9333
72.375,627296.4375,562943,736.44714,631.5156,260.2361751,127588.6507,36.91109304,0.000854143,854.1430283,547303.0764
72.25,627932.25,563665.75,722.7543,635.8125,260.2361751,127588.6507,36.91109304,0.000833541,833.5412191,548136.6176
72.109375,629133.6719,564394.7,728.9081,1201.4219,260.2361751,127588.6507,36.91109304,0.00082105,821.0497143,548957.6673
72,629743.1875,565117.25,722.5518,609.5156,260.2361751,127588.6507,36.91109304,0.000820536,820.5362294,549778.2035
71.8515625,630944.25,565851.25,733.96893,1201.0625,260.2361751,127588.6507,36.91109304,0.000840299,840.2994831,550618.503
71.75,631532.3125,566588.7,737.4537,588.0625,260.2361751,127588.6507,36.91109304,0.000841433,841.4330918,551459.9361
71.6328125,632741.9063,567337.25,748.56744,1209.5938,260.2361751,127588.6507,36.91109304,0.000842072,842.0717322,552302.0078
71.5859375,633347.4531,568049.6,712.3801,605.5468,260.2361751,127588.6507,36.91109304,0.000844959,844.9587816,553146.9666
71.375,634574.2031,568803.9,754.2768,1226.75,260.2361751,127588.6507,36.91109304,0.000845658,845.6578301,553992.6245
71.359375,635177.875,569550.6,746.7365,603.6719,260.2361751,127588.6507,36.91109304,0.00084325,843.2498466,554835.8743
71.2421875,636367,570299.75,749.13,1189.125,260.2361751,127588.6507,36.91109304,0.000838838,838.8379262,555674.7122
71.171875,636974.1563,571047.44,747.6729,607.1563,260.2361751,127588.6507,36.91109304,0.000836309,836.3087603,556511.021
71.0859375,637549.6719,571791.8,744.39435,575.5156,260.2361751,127588.6507,36.91109304,0.000786939,786.9391078,557297.9601
71,638799.5781,572537.6,745.8097,1249.9062,260.2361751,127588.6507,36.91109304,0.000764805,764.8049589,558062.7651
70.8984375,639416.7656,573316.1,778.51886,617.1875,260.2361751,127588.6507,36.91109304,0.000757359,757.3587181,558820.1238
70.875,640732.125,574128.3,812.1871,1315.3594,260.2361751,127588.6507,36.91109304,0.00075374,753.7401072,559573.8639
70.875,641401.6406,574995.2,866.87714,669.5156,260.2361751,127588.6507,36.91109304,0.000753788,753.788257,560327.6521
70.96875,642091.5313,575922.6,927.42267,689.8907,260.2361751,127588.6507,36.91109304,0.000751954,751.9543707,561079.6065
71.1484375,643515.25,576895.5,972.873,1423.7187,260.2361751,127588.6507,36.91109304,0.000756028,756.0276981,561835.6342
71.3359375,644268.4219,577961.1,1065.6403,753.1719,260.2361751,127588.6507,36.91109304,0.000755517,755.5173169,562591.1515
71.703125,645817.8281,579057.9,1096.7266,1549.4062,260.2361751,127588.6507,36.91109304,0.000750506,750.5060858,563341.6576
72.0234375,646582.0781,580178.25,1120.38,764.25,260.2361751,127588.6507,36.91109304,0.000757096,757.0959307,564098.7535
72.40625,648052.2969,581245.25,1066.9814,1470.2188,260.2361751,127588.6507,36.91109304,0.000749841,749.8410955,564848.5946
72.7421875,648640,582114.4,869.15,587.7031,260.2361751,127588.6507,36.91109304,0.000748833,748.8334479,565597.4281
72.6875,649682.3281,582856.7,742.3234,1042.3281,260.2361751,127588.6507,36.91109304,0.000757165,757.164831,566354.5929
72.4375,650216.4063,583603.75,747.0444,534.0782,260.2361751,127588.6507,36.91109304,0.000755024,755.0241659,567109.6171
72.2109375,651339.4531,584438.7,834.9109,1123.0468,260.2361751,127588.6507,36.91109304,0.000762317,762.31695,567871.934
72.1484375,651960.6875,585332.4,893.6645,621.2344,260.2361751,127588.6507,36.91109304,0.000853244,853.2435066,568725.1775
72.1015625,652587.6563,586276.5,944.13934,626.9688,260.2361751,127588.6507,36.91109304,0.000907448,907.4484761,569632.626
72.125,653831.6719,587240.56,964.06696,1244.0156,260.2361751,127588.6507,36.91109304,0.000908114,908.1137813,570540.7398
72.125,654465.5938,588219.06,978.50635,633.9219,260.2361751,127588.6507,36.91109304,0.000911845,911.8453476,571452.5851
72.15625,655612.9531,589172.9,953.8214,1147.3593,260.2361751,127588.6507,36.91109304,0.000916117,916.1167846,572368.7019
72.125,656166.9688,590090.3,917.4226,554.0157,260.2361751,127588.6507,36.91109304,0.00089885,898.8500419,573267.552
71.984375,657315.6719,591066.3,975.9808,1148.7031,260.2361751,127588.6507,36.91109304,0.000890941,890.9408335,574158.4928
71.9609375,657918.375,592167.9,1101.549,602.7031,260.2361751,127588.6507,36.91109304,0.00089348,893.4802076,575051.973
71.9765625,659416.875,593593.4,1425.5248,1498.5,260.2361751,127588.6507,36.91109304,0.00101455,1014.550224,576066.5232
72.3359375,660330.5781,595533.6,1940.2217,913.7031,260.2361751,127588.6507,36.91109304,0.001290236,1290.235787,577356.759
73.4375,663034.5781,597739.3,2205.6614,2704,260.2361751,127588.6507,36.91109304,0.001504314,1504.313845,578861.0729
74.78125,664276.25,600019.3,2280.003,1241.6719,260.2361751,127588.6507,36.91109304,0.001646195,1646.195051,580507.2679
76.34375,666536.5313,602040.44,2021.1265,2260.2813,260.2361751,127588.6507,36.91109304,0.001688946,1688.945551,582196.2135
77.40625,667373.6406,603756.75,1716.3223,837.1093,260.2361751,127588.6507,36.91109304,0.001614586,1614.586359,583810.7998
78,669084.1094,605366.1,1609.3551,1710.4688,260.2361751,127588.6507,36.91109304,0.00139966,1399.66014,585210.46
78.46875,669946.7656,606996.94,1630.834,862.6562,260.2361751,127588.6507,36.91109304,0.001330043,1330.042855,586540.5028
78.9140625,671751.6406,608732.44,1735.4797,1804.875,260.2361751,127588.6507,36.91109304,0.001383271,1383.270531,587923.7734
79.4765625,672778.0938,610565.25,1832.818,1026.4532,260.2361751,127588.6507,36.91109304,0.001451843,1451.842747,589375.6161
80.0859375,673785.3438,612511.2,1945.9647,1007.25,260.2361751,127588.6507,36.91109304,0.001545281,1545.280961,590920.8971
80.875,675920.9844,614461.44,1950.2441,2135.6406,260.2361751,127588.6507,36.91109304,0.001583255,1583.255284,592504.1523
81.546875,676984.375,616466.6,2005.2183,1063.3906,260.2361751,127588.6507,36.91109304,0.001637192,1637.192113,594141.3445
82.34375,679132.9219,618479.6,2012.9996,2148.5469,260.2361751,127588.6507,36.91109304,0.001669109,1669.109415,595810.4539
83.0703125,680255.9375,620522.1,2042.5288,1123.0156,260.2361751,127588.6507,36.91109304,0.001688411,1688.410929,597498.8648
83.71875,682829.6406,622771.5,2249.3965,2573.7031,260.2361751,127588.6507,36.91109304,0.001707892,1707.892288,599206.7571
84.7734375,684148.5781,625048.56,2277.08,1318.9375,260.2361751,127588.6507,36.91109304,0.001710041,1710.040503,600916.7976
85.6484375,685428.0625,627424.25,2375.7122,1279.4844,260.2361751,127588.6507,36.91109304,0.001659236,1659.236212,602576.0338
86.734375,688020.7969,629837,2412.7732,2592.7344,260.2361751,127588.6507,36.91109304,0.001631075,1631.075322,604207.1091
87.75,689450.2813,632306.3,2469.2986,1429.4844,260.2361751,127588.6507,36.91109304,0.001659874,1659.874491,605866.9836
88.84375,692257.5313,634810.44,2504.096,2807.25,260.2361751,127588.6507,36.91109304,0.001650692,1650.691919,607517.6755
89.953125,693684.9219,637290.1,2479.6973,1427.3906,260.2361751,127588.6507,36.91109304,0.001656794,1656.793855,609174.4694
90.890625,696575.4219,639852.5,2562.3643,2890.5,260.2361751,127588.6507,36.91109304,0.001675174,1675.174367,610849.6438
92.046875,698060.6406,642350.1,2497.5974,1485.2187,260.2361751,127588.6507,36.91109304,0.00171996,1719.960175,612569.6039
93,700900.4844,644748,2397.8926,2839.8438,260.2361751,127588.6507,36.91109304,0.001766959,1766.958746,614336.5627
93.828125,702326.4063,647050.6,2302.6533,1425.9219,260.2361751,127588.6507,36.91109304,0.001801619,1801.619389,616138.1821
94.4140625,705358.3125,649430.4,2379.744,3031.9062,260.2361751,127588.6507,36.91109304,0.001828094,1828.09441,617966.2765
95.1640625,706787.1875,651876.6,2446.2366,1428.875,260.2361751,127588.6507,36.91109304,0.00186091,1860.910115,619827.1866
95.984375,708255.1406,654285,2408.3755,1467.9531,260.2361751,127588.6507,36.91109304,0.001909682,1909.681595,621736.8682
96.59375,711297.6406,656818,2532.9873,3042.5,260.2361751,127588.6507,36.91109304,0.001945306,1945.30561,623682.1738
97.5546875,712837.8906,659296.7,2478.7053,1540.25,260.2361751,127588.6507,36.91109304,0.001976382,1976.381682,625658.5555
98.1484375,716253.5625,661937.6,2640.9353,3415.6719,260.2361751,127588.6507,36.91109304,0.00201337,2013.369848,627671.9253
99.1015625,717962.3281,664705.8,2768.185,1708.7656,260.2361751,127588.6507,36.91109304,0.002042618,2042.618253,629714.5436
100.21875,719735.1875,667410.06,2704.2231,1772.8594,260.2361751,127588.6507,36.91109304,0.002125722,2125.722462,631840.266
101.0625,723058.4375,670156.5,2746.4604,3323.25,260.2361751,127588.6507,36.91109304,0.002170609,2170.608681,634010.8747
102.078125,724673.6875,672817.25,2660.7588,1615.25,260.2361751,127588.6507,36.91109304,0.002084891,2084.890859,636095.7656
102.859375,727852.8438,675337.8,2520.5315,3179.1563,260.2361751,127588.6507,36.91109304,0.001845551,1845.551003,637941.3166
103.828125,728739.8594,677115.94,1778.1453,887.0156,260.2361751,127588.6507,36.91109304,0.001689951,1689.950744,639631.2673
103.5,730390.6406,678468.25,1352.2985,1650.7812,260.2361751,127588.6507,36.91109304,0.001434551,1434.55138,641065.8187
102.9609375,731274.2813,679733.1,1264.8464,883.6407,260.2361751,127588.6507,36.91109304,0.001341514,1341.51379,642407.3325
102.4609375,733093.8438,681017.56,1284.4358,1819.5625,260.2361751,127588.6507,36.91109304,0.001320941,1320.941019,643728.2735
102.0546875,734024.625,682320.9,1303.2869,930.7812,260.2361751,127588.6507,36.91109304,0.001318959,1318.959038,645047.2326
101.6328125,734914.8438,683709.9,1389.0054,890.2188,260.2361751,127588.6507,36.91109304,0.001326354,1326.354308,646373.5869
101.1796875,737156.2969,685459.6,1749.7803,2241.4531,260.2361751,127588.6507,36.91109304,0.001349904,1349.904238,647723.4911
101.265625,738466.2969,687404.56,1944.9259,1310,260.2361751,127588.6507,36.91109304,0.001373014,1373.013971,649096.5051
101.4765625,740702.3281,689272.4,1867.8022,2236.0312,260.2361751,127588.6507,36.91109304,0.001533706,1533.705615,650630.2107
101.4765625,741827.2813,691099.1,1826.7579,1124.9532,260.2361751,127588.6507,36.91109304,0.001652165,1652.165045,652282.3757
101.5,744071.9375,692891.6,1792.4829,2244.6562,260.2361751,127588.6507,36.91109304,0.001677055,1677.054513,653959.4302
101.4609375,745170.3281,694687.25,1795.6035,1098.3906,260.2361751,127588.6507,36.91109304,0.00167442,1674.420333,655633.8506
101.40625,747506.0469,696577.75,1890.5199,2335.7188,260.2361751,127588.6507,36.91109304,0.001672644,1672.644012,657306.4946
101.4921875,748673.5469,698547,1969.2722,1167.5,260.2361751,127588.6507,36.91109304,0.001602491,1602.491219,658908.9858
101.6328125,751107.25,700562.6,2015.6105,2433.7031,260.2361751,127588.6507,36.91109304,0.001528354,1528.353995,660437.3398
101.78125,752331.375,702639.06,2076.4436,1224.125,260.2361751,127588.6507,36.91109304,0.001520343,1520.342563,661957.6824
102.0078125,754756.5625,704733.1,2094.0938,2425.1875,260.2361751,127588.6507,36.91109304,0.001517303,1517.302914,663474.9853
102.328125,755849.5469,706646.5,1913.377,1092.9844,260.2361751,127588.6507,36.91109304,0.001512308,1512.307913,664987.2932
102.328125,758076.8438,708447.5,1801.021,2227.2969,260.2361751,127588.6507,36.91109304,0.001463152,1463.152464,666450.4457
102.25,759193.5313,710250.44,1802.9366,1116.6875,260.2361751,127588.6507,36.91109304,0.001448745,1448.74489,667899.1906
102.2265625,760291.6563,712045.75,1795.2876,1098.125,260.2361751,127588.6507,36.91109304,0.001441258,1441.258062,669340.4486
102.171875,762458.5,713834.4,1788.643,2166.8437,260.2361751,127588.6507,36.91109304,0.001440165,1440.164848,670780.6135
102.1328125,763569.4375,715588.4,1753.9944,1110.9375,260.2361751,127588.6507,36.91109304,0.001440724,1440.72421,672221.3377
102,765736.2031,717382.9,1794.5238,2166.7656,260.2361751,127588.6507,36.91109304,0.001440729,1440.729105,673662.0668
102,766828.25,719166.1,1783.2344,1092.0469,260.2361751,127588.6507,36.91109304,0.001442231,1442.230949,675104.2977
101.890625,769063.7031,721055.8,1889.6707,2235.4531,260.2361751,127588.6507,36.91109304,0.001445714,1445.713549,676550.0113
101.890625,770257.1094,723215.7,2159.9011,1193.4063,260.2361751,127588.6507,36.91109304,0.001462253,1462.252864,678012.2641
102.03125,773499.0469,725890.9,2675.207,3241.9375,260.2361751,127588.6507,36.91109304,0.001604709,1604.709196,679616.9733
102.875,775599.7188,728902.5,3011.6313,2100.6719,260.2361751,127588.6507,36.91109304,0.001884137,1884.136649,681501.11
104.1484375,779546.8906,731951.75,3049.2444,3947.1718,260.2361751,127588.6507,36.91109304,0.002141156,2141.155517,683642.2655
105.359375,781639.5938,734948.06,2996.3203,2092.7032,260.2361751,127588.6507,36.91109304,0.002375261,2375.261221,686017.5267
106.3359375,783712.4375,738045,3096.9675,2072.8437,260.2361751,127588.6507,36.91109304,0.002486781,2486.780536,688504.3073
107.5703125,787839.4375,741109.4,3064.3728,4127,260.2361751,127588.6507,36.91109304,0.002543884,2543.884178,691048.1914
108.734375,789497.7031,743938.44,2829.0447,1658.2656,260.2361751,127588.6507,36.91109304,0.002585249,2585.249183,693633.4406
109.6015625,792442.7813,746394.6,2456.165,2945.0782,260.2361751,127588.6507,36.91109304,0.002622638,2622.63799,696256.0786
109.71875,794136.5469,748947.7,2553.0798,1693.7656,260.2361751,127588.6507,36.91109304,0.002650346,2650.34571,698906.4243
109.9453125,797743.9688,752031.56,3083.8657,3607.4219,260.2361751,127588.6507,36.91109304,0.002673351,2673.351271,701579.7756
111.296875,799797.3594,755061.75,3030.1677,2053.3906,260.2361751,127588.6507,36.91109304,0.002698719,2698.719372,704278.495
112.234375,804324,757903.4,2841.605,4526.6406,260.2361751,127588.6507,36.91109304,0.002712092,2712.092289,706990.5873
112.53125,806615.3906,761229.8,3326.4502,2291.3906,260.2361751,127588.6507,36.91109304,0.002729395,2729.394952,709719.9822
114.0625,808923.7969,764667.75,3437.963,2308.4063,260.2361751,127588.6507,36.91109304,0.002739728,2739.728278,712459.7105
115.453125,813948.6406,768030.4,3362.6035,5024.8437,260.2361751,127588.6507,36.91109304,0.002751228,2751.228099,715210.9386
116.6328125,816438.75,771421.9,3391.5212,2490.1094,260.2361751,127588.6507,36.91109304,0.002766407,2766.406852,717977.3454
117.9609375,821577.625,774742.06,3320.1667,5138.875,260.2361751,127588.6507,36.91109304,0.002781473,2781.472948,720758.8184
119.078125,824223.5469,777965.25,3223.1704,2645.9219,260.2361751,127588.6507,36.91109304,0.002793984,2793.983907,723552.8023
119.9609375,826875.1406,781202.3,3237.072,2651.5937,260.2361751,127588.6507,36.91109304,0.002713972,2713.972406,726266.7747
121.015625,831554.0938,784271.75,3069.4082,4678.9532,260.2361751,127588.6507,36.91109304,0.00244467,2444.670113,728711.4448
121.9375,833565.1094,786821,2549.2212,2011.0156,260.2361751,127588.6507,36.91109304,0.002371016,2371.016435,731082.4612
122.0859375,836309.3125,788924.94,2103.9663,2744.2031,260.2361751,127588.6507,36.91109304,0.002356499,2356.499367,733438.9606
121.7109375,837948.2969,791069.2,2144.2695,1638.9844,260.2361751,127588.6507,36.91109304,0.002272233,2272.233317,735711.1939
121.625,841426.2969,793404.75,2335.5686,3478,260.2361751,127588.6507,36.91109304,0.002164015,2164.014933,737875.2089
121.75,843259.5469,795885.9,2481.1077,1833.25,260.2361751,127588.6507,36.91109304,0.002167998,2167.997589,740043.2064
122.125,845187.4844,798275.4,2389.4907,1927.9375,260.2361751,127588.6507,36.91109304,0.001865679,1865.678788,741908.8852
122.1640625,848849.8281,800755.94,2480.5454,3662.3437,260.2361751,127588.6507,36.91109304,0.002485605,2485.605239,744394.4905
122.5390625,850666.5156,803195.2,2439.2637,1816.6875,260.2361751,127588.6507,36.91109304,0.002511156,2511.156331,746905.6468
122.765625,854081.6406,805517.75,2322.5808,3415.125,260.2361751,127588.6507,36.91109304,0.00253211,2532.11022,749437.757
122.859375,855726.6875,807703.06,2185.3342,1645.0469,260.2361751,127588.6507,36.91109304,0.002483519,2483.518997,751921.276
122.875,858760.7969,809563.7,1860.5975,3034.1094,260.2361751,127588.6507,36.91109304,0.002138183,2138.182893,754059.4589
122.8359375,859139.0469,810497.94,934.23785,378.25,260.2361751,127588.6507,36.91109304,0.001195974,1195.973625,755255.4325
121.609375,859139.0469,810691.44,193.48582,0,260.2361751,127588.6507,36.91109304,0.000739392,739.3923942,755994.8249
119.671875,859139.0469,810547.8,-143.6251,0,260.2361751,127588.6507,36.91109304,0.000564182,564.1820128,756559.0069
115.6640625,859139.0469,810328.5,-219.33633,0,260.2361751,127588.6507,36.91109304,0.000365642,365.6418212,756924.6488
113.3359375,859139.0469,810178,-150.52866,0,260.2361751,127588.6507,36.91109304,0.000263674,263.6735941,757188.3224
111.625,859139.0469,809970.1,-207.85329,0,260.2361751,127588.6507,36.91109304,0.000188639,188.6393007,757376.9617
108.6328125,859139.0469,809784.1,-186.00446,0,260.2361751,127588.6507,36.91109304,0.00014491,144.910431,757521.8721
106.265625,859139.0469,809717.9,-66.27084,0,260.2361751,127588.6507,36.91109304,0.000119706,119.7056585,757641.5778
105.09375,859139.0469,809548.44,-169.45575,0,260.2361751,127588.6507,36.91109304,0.000103164,103.164087,757744.7418
102.0078125,859139.0469,809348.3,-200.15411,0,260.2361751,127588.6507,36.91109304,9.40E-05,94.0185009,757838.7603
